,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
West Bank and Gaza,PSE,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.4642087,392.4895292,375.3019864,358.8671113,343.1520459,328.1250884,313.7561597,300.0164787,292.4473667,285.0692188,277.8773049,270.8667469,264.0330132,257.371784,250.8785383,244.5491441,238.3794425,232.3654112,226.0593539,220.1079451,214.4652591,209.1174163,204.020203,199.180319,194.5656753,190.1598373,185.9362578,182.275094,177.7160295,173.307784,169.0515355,164.9484871,,
Pacific island small states,PSS,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,128113.9885,124407.9193,120816.7245,117358.3517,114130.9339,111284.2734,108705.0185,106251.9701,103978.43,101861.7978,99848.0573,97927.1345,96064.09503,94195.53663,92185.3894,89913.21852,87514.88625,85191.89664,82976.30402,80826.00567,78718.79163,76658.40789,74648.20933,72708.34661,70943.49912,69494.11854,68252.44716,67070.19412,65951.85815,64892.90644,63889.8694,62943.52848,62046.4909,61185.45159,60294.36046,59283.5843,58230.2915,57240.55954,56339.47681,55511.03353,54716.37976,53951.25207,53209.84593,52487.97807,51781.31196,51102.20195,50488.32874,49912.26687,49217.40426,48420.88367,47640.46384,46872.81849,46115.28822,45372.11016,44648.65062,43953.79309,43296.54912,42771.61724,42264.77465,41695.06515,,
Post-demographic dividend,PST,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,12592.1157,12442.32376,12298.48142,12158.71167,12025.90568,11902.73839,11788.5516,11679.28506,11570.62054,11463.07872,11330.97866,11224.11592,11125.79716,11032.78009,10945.84607,10868.78553,10793.64774,10718.84216,10643.69891,10570.68332,10498.92011,10434.99691,10376.30307,10322.36181,10268.58116,10212.75229,10155.29574,10095.24626,10030.64993,9961.552805,9884.027373,9225.568751,9083.236554,9032.59809,8985.309928,8938.185685,8891.586306,8847.978528,8805.568124,8761.292853,8719.162595,8675.447723,8632.046565,8588.061088,8545.548437,8499.779492,8450.160459,8399.601131,8356.704387,8318.33352,8295.892998,8261.89723,8226.040443,8188.764888,8153.359783,8117.204561,8087.026283,8059.168123,8036.779277,8006.886102,8011.79138,,
French Polynesia,PYF,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,1411.290323,1254.761371,1111.552203,984.7538994,874.1122298,775.7092199,687.6312332,610.3608759,543.557389,481.3064031,426.3548186,382.236905,346.0186232,315.7384333,290.0247039,267.8759352,248.5740285,231.5886985,216.4920555,202.962528,190.766233,179.7539297,169.8467436,160.9759743,153.0305515,146.43509,141.056158,136.1655773,131.5647275,127.2221276,123.1166992,119.235953,115.5723411,112.1213153,108.8805716,105.8563114,101.7257039,96.46191477,91.42857143,86.82318613,82.60500793,78.73960391,75.19988398,72.41391796,67.84523533,57.5639551,46.33479371,39.24487259,34.80632456,34.63563314,34.4666077,32.51205559,29.22106045,26.0253887,23.88510921,22.60696222,21.99684188,21.699253,21.22291757,20.04188754,22.35609263,,
Romania,ROU,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,2283.989706,2269.155706,2254.513149,2240.061195,2226.825566,2205.516915,2169.52365,2140.42231,2118.031953,2092.798374,2071.200119,2051.50974,2034.010791,2015.271076,1990.270966,1966.440224,1947.959781,1930.622942,1918.472783,1908.383025,1895.936442,1885.588555,1878.506298,1871.862902,1864.250291,1855.773309,1846.668959,1838.000748,1829.763912,1826.579665,1842.516169,1859.238044,1861.77036,1864.478953,1868.254963,1873.645718,1879.047678,1882.940964,1885.8991,1888.341789,1914.876986,1950.25461,1964.371911,1975.596581,1987.834248,1999.645179,2029.403655,2063.504623,2080.767254,2093.162939,2103.483862,2112.868982,2120.729137,2128.687764,2138.717262,2151.021504,2163.490561,2176.238333,2187.733331,2199.81573,2216.288528,,
Russian Federation,RUS,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29029.57008,29045.09984,29055.05469,29061.34543,29103.64637,29151.80662,29200.08876,29290.53806,29413.99792,29539.00478,29675.20441,29810.17074,29930.45279,30044.84137,30143.38303,30194.99708,30208.27047,30199.17702,30185.62169,30150.00993,30074.25516,29984.91617,29895.19564,29811.79933,29734.76069,29677.90798,29656.50736,29645.25567,29687.73869,29789.95827,,
Rwanda,RWA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,3057.829347,2981.771957,2915.102995,2848.717507,2775.17301,2697.617521,2617.384891,2537.386385,2460.329772,2386.53352,2317.048305,2251.006141,2186.397523,2123.271322,2061.753645,2001.705031,1943.439766,1886.728375,1830.605057,1774.619909,1718.763286,1663.296594,1608.72137,1555.432249,1503.824146,1454.404941,1407.513127,1363.361539,1322.25313,1288.081974,1262.128725,1236.453352,1190.30734,1398.631873,1674.269023,1416.058159,1224.978524,1175.498018,1165.942882,1156.571683,1146.360835,1130.928147,1106.339617,1077.483054,1049.19881,1021.588202,994.7713769,968.9656618,944.2934458,920.7609595,898.4527981,877.2010012,856.3696777,835.9175652,816.1496602,797.0344947,778.5570633,760.7305448,743.575721,727.0869826,711.3302175,,
South Asia,SAS,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,3440.681571,3384.293038,3303.537109,3224.610114,3149.587885,3078.853694,3009.274843,2941.098006,2875.47662,2809.671826,2748.02535,2687.719833,2624.902689,2562.617618,2501.077021,2441.306041,2382.804168,2326.662576,2271.554905,2216.803374,2165.071713,2114.572259,2064.01477,2014.795357,1967.158279,1921.045274,1876.599264,1833.618568,1791.730354,1751.364921,1712.568869,1674.494802,1637.035538,1590.301219,1556.804104,1524.342339,1493.054587,1462.823035,1433.635928,1405.740772,1378.8804,1353.053211,1328.598475,1303.382165,1281.517686,1260.692868,1240.915798,1222.037413,1203.353907,1185.166923,1167.728566,1151.238679,1136.3374,1121.842787,1108.296373,1095.156511,1082.286532,1069.808288,1057.687276,1045.925719,1035.479143,,
Saudi Arabia,SAU,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,949.9882637,915.7124815,882.5667689,850.4703101,819.4563522,789.5030309,760.1571245,731.1030426,702.3470683,673.6898837,644.4629489,614.4830584,584.4615064,555.0888697,526.7446937,499.1750093,472.1576503,445.9390007,420.7796416,396.8255937,373.7996941,351.6748368,330.9002514,311.7973598,294.4142622,278.1435172,262.864075,249.2427952,236.9576065,225.5492618,215.0394275,205.3620722,196.4658736,188.2347036,180.5971671,173.523132,166.9571838,160.834355,155.1181726,148.3521598,140.8335244,133.9965418,127.7494952,122.0164437,116.732142,111.840435,107.2946359,103.0579129,99.10125894,100.0897179,95.64852229,91.71205426,86.88096049,84.77787473,80.4926634,77.53390994,77.47594977,79.47998629,79.83023037,76.06367924,77.961608,,
Sudan,SDN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.3330368,105.859736,103.0308641,99.93895978,96.94644862,93.64544048,90.4351368,87.81910581,85.48975725,83.2173076,,
Senegal,SEN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,7507.91168,7299.09248,7095.951567,6897.40906,6701.667728,6508.086297,6317.537042,6131.780519,5951.592789,5776.557387,5606.423832,5441.165709,5281.278217,5129.798822,4989.547092,4860.071387,4743.040278,4633.540801,4524.018065,4413.547332,4302.036297,4190.378987,4079.371284,3969.619181,3860.37589,3750.985724,3643.280478,3539.28011,3438.98802,3341.742522,3248.10826,3158.515229,3072.78645,2991.624148,2915.879916,2845.479228,2779.12575,2714.94584,2651.351311,2588.214994,2526.206455,2465.074763,2406.452426,2350.646482,2296.298722,2243.459923,2191.94953,2141.263822,2091.204225,2041.88023,1990.910183,1938.3201,1881.721548,1823.050738,1767.930845,1716.050681,1667.204954,1621.163294,1577.699692,1536.700427,1498.182409,,
Singapore,SGP,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,352.443609,342.8179637,334.2618384,325.803649,317.981875,310.1736973,303.3980583,298.2107356,293.7576499,289.2253437,283.9698992,278.7585951,273.5978112,269.0824289,265.1816494,261.6317098,258.0312218,254.92862,251.7306482,248.5557873,236.8887038,226.7174413,223.7919988,219.6015622,219.3016922,219.5090096,216.2326577,210.8142066,204.7152053,196.9064681,191.3824929,185.7183804,181.0789954,175.4874456,170.2366232,163.4563833,158.0595347,152.7801013,151.5640271,148.9614778,144.9971629,143.6798812,145.8141851,144.0000922,140.6548232,136.3213458,130.7588656,123.9824143,120.2989911,118.1862663,115.747707,112.9425158,111.1283566,109.6947488,108.4010448,107.003695,106.9089366,106.4079582,105.1972896,105.5259174,110.0197559,,
Solomon Islands,SLB,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,305743.4628,298818.7634,291994.6435,285283.9437,278690.4665,272154.4035,265625.5571,259166.4927,253144.4849,247457.6084,241629.4583,235543.3305,229182.5821,222671.6614,215739.838,208471.3037,201325.0521,194387.5488,187708.6527,181298.2904,175156.7398,169274.5808,163638.5601,158255.2973,153165.0688,148301.0079,143607.537,139130.11,134868.0737,130801.9594,126914.723,123195.1361,119622.6668,116184.4708,112876.2225,109700.2508,106664.5032,103832.7526,101482.7377,99526.85778,97668.41246,95891.05746,94182.39358,92531.25776,90928.69319,89372.1159,87855.5003,86269.95355,83869.95092,80839.86653,77928.05515,75132.99549,72458.1299,69907.64996,67484.0235,65191.52014,63037.56447,61388.70311,60040.45679,58615.95534,,
Sierra Leone,SLE,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,69437.60315,68310.61863,67163.1704,65995.98249,64812.33184,63627.44856,62441.85103,61266.72007,60119.52513,58990.82914,57903.41855,56850.72563,55808.34021,54785.90865,53787.71401,52825.85297,51857.90674,50866.04205,49883.10207,48898.42544,47919.39957,46945.83595,45955.27518,44959.50554,43974.91451,42914.08065,41778.53304,40665.72847,39662.50186,38124.03082,37680.1553,38402.77114,38488.09154,38340.75586,38285.03158,38102.40498,37614.17076,37245.81188,37053.82276,36169.54565,34095.3938,32183.86643,30901.82933,29874.6181,29081.8567,28447.14503,27829.22319,27142.92548,26421.62372,25712.25353,25049.90018,24423.45384,23830.62029,23268.03982,22734.84563,22205.78994,21682.27632,21179.25286,20693.24706,20221.02081,19766.25905,,
El Salvador,SLV,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,5445.962671,5299.735115,5160.665756,5022.682408,4885.190216,4749.3726,4617.178859,4490.381878,4370.212653,4260.253227,4159.655177,4063.08571,3968.951273,3878.728561,3793.275927,3712.31572,3633.822307,3557.031065,3488.537153,3442.441627,3419.683066,3381.304006,3320.327478,3257.6053,3193.245927,3130.527369,3069.255,3008.179824,2949.624824,2894.591318,2844.364146,2798.262463,2761.505079,2735.325016,2712.538122,2692.373812,2674.273489,2657.810247,2642.925988,2629.822898,2618.941499,2610.817336,2605.60841,2602.973585,2602.580468,2603.993556,2600.741719,2592.342026,2584.206185,2575.701821,2566.448943,2556.438324,2546.08404,2536.121065,2527.622728,2520.642498,2515.477105,2512.93971,2511.92562,2506.947838,2498.488598,,
San Marino,SMR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,2032.483146,1980.13855,1929.036533,1879.230618,1830.45474,1783.004755,1736.846356,1691.765893,1647.89214,1604.944084,1563.4401,1523.060661,1483.095675,1445.141699,1409.26616,1374.31479,1338.07607,1246.13387,1101.095829,1010.755449,1002.866694,999.3604093,967.9870548,933.35982,896.4202801,860.2412002,830.0704647,829.2607417,843.3105166,847.1212913,880.5710797,923.7723104,898.0155204,853.8741051,823.6093665,794.2313389,766.8197111,735.7073219,706.5424298,678.8318616,652.2807595,628.2681067,605.5005486,583.6009306,563.6857835,546.6720338,529.9144665,514.4436926,501.6218689,489.3263249,485.8759899,481.4961047,466.2151735,449.7922747,434.5633431,418.155183,402.2356526,388.2870117,374.2755196,360.3345851,347.3944921,,
Serbia,SRB,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134.307729,1138.916213,1143.774977,1148.370665,1152.996474,1161.746414,1167.396168,1173.088373,1178.806939,1184.854997,1191.076293,1197.431995,1203.992092,1210.4702,1218.560148,1230.113986,,
Sub-Saharan Africa (excluding high income),SSA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,18768.17119,18319.26048,17875.95482,17437.48987,17003.78718,16575.53141,16153.27332,15736.42265,15327.20434,14925.39894,14532.75353,14152.04,13773.67404,13394.09563,13019.77677,12657.28371,12302.04564,11938.97432,11571.884,11216.14345,10885.57861,10566.57338,10256.03094,9957.97993,9665.376425,9384.505356,9115.320935,8860.770596,8616.411045,8382.633825,8166.673112,7955.732552,7175.168509,6986.354495,6803.848852,6622.844456,6450.159586,6280.107786,6114.416038,5954.559622,5797.899917,5644.444743,5494.116292,5346.646274,5202.65512,5062.639221,4926.023721,4792.470372,4663.044919,4536.950767,4414.328801,4110.313215,3999.165079,3892.052325,3788.452273,3689.229875,3593.260931,3499.198277,3409.146471,3322.529347,3239.402758,,
South Sudan,SSD,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2417.20155,2328.439878,2314.18167,2340.747892,2400.716078,2534.322031,2568.41441,2494.391457,2430.254727,2392.83328,,
Sub-Saharan Africa,SSF,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,18768.17119,18319.26048,17875.95482,17437.48987,17003.78718,16575.53141,16153.27332,15736.42265,15327.20434,14925.39894,14532.75353,14152.04,13773.67404,13394.09563,13019.77677,12657.28371,12302.04564,11938.97432,11571.884,11216.14345,10885.57861,10566.57338,10256.03094,9957.97993,9665.376425,9384.505356,9115.320935,8860.770596,8616.411045,8382.633825,8166.673112,7955.732552,7175.168509,6986.354495,6803.848852,6622.844456,6450.159586,6280.107786,6114.416038,5954.559622,5797.899917,5644.444743,5494.116292,5346.646274,5202.65512,5062.639221,4926.023721,4792.470372,4663.044919,4536.950767,4414.328801,4110.313215,3999.165079,3892.052325,3788.452273,3689.229875,3593.260931,3499.198277,3409.146471,3322.529347,3239.402758,,
Small states,SST,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,116378.1401,113826.6462,111374.8708,109020.1246,106729.0516,104518.4722,102408.8642,100381.7137,98470.75251,96626.62414,94855.80393,93218.72043,91708.27378,90163.09558,88497.67667,86774.86761,85080.85992,83415.79474,81802.90381,80290.3398,78829.64874,77423.39079,76038.19906,74586.91389,73123.4394,71724.27799,70317.69848,68873.22367,67410.29535,66135.40148,58406.76231,57964.38556,56306.98409,55796.917,55102.70585,54314.78498,53534.38981,53222.49072,52854.90462,51947.82902,50985.88366,50171.6963,49279.85818,48577.6402,47837.18794,47071.09954,46370.76197,45677.50437,45078.88719,44725.47323,44237.90118,43664.6507,43052.57753,42458.86078,41888.46257,41261.75381,40768.6562,40362.39711,40008.39156,39563.71747,,
Sao Tome and Principe,STP,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,31728.93592,31410.74593,31093.10817,30762.71784,30412.94643,30037.47795,29621.17506,29158.02849,28652.91852,28083.37413,27480.14622,26899.96422,26329.13838,25746.40967,25141.85542,24515.86784,23877.06597,23242.42489,22648.88002,22122.09774,21666.74949,21266.63285,20885.22705,20489.87725,20062.94981,19613.1354,19136.40394,18642.19807,18169.84639,17726.45959,17343.29379,17016.62634,16709.20616,16424.07257,16160.7176,15916.82364,15692.25897,15488.34467,15304.4748,15136.99676,14893.25363,14540.8946,14172.96215,13823.27764,13486.84414,13161.23112,12846.19918,12543.65826,12257.31362,11991.0672,11742.58951,11507.6621,11286.68172,11079.09355,10884.16354,10702.59071,10532.92748,10371.71661,10215.94062,10025.98478,9821.545226,,
Suriname,SUR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,362915.1988,348699.5971,333295.1783,320345.8441,309375,298971.7185,288900.1077,279175.2205,269823.8786,260909.4407,252594.8379,249111.1262,250144.0223,251475.8329,253086.8932,254964.7299,257098.1154,259500.6055,262180.8147,263734.8586,263677.259,262909.8007,261388.8992,259031.4318,255832.4633,252338.5925,249426.1938,246129.673,242404.0606,240004.0728,238546.7443,237075.2103,236078.5211,234388.8724,230443.7089,225599.8906,220949.0991,216437.9129,212029.5728,207702.6202,203469.2535,199375.2908,195492.2257,192635.8618,190636.4755,188572.5061,186435.0603,184273.4693,182129.9267,180025.2035,177971.4491,175958.3956,173983.3398,172062.297,170212.1807,168436.9561,166747.2331,165134.0338,163428.9035,161680.9594,160221.1375,,
Slovak Republic,SVK,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2366.061662,2356.756437,2349.86989,2344.901078,2340.575681,2337.438568,2335.054355,2338.21761,2342.500753,2343.352467,2344.895405,2345.372914,2345.142865,2345.035058,2344.350914,2342.341371,2339.222108,2337.043173,2334.031814,2330.063047,2327.560552,2325.302857,2323.094081,2320.101024,2316.503506,2313.297181,2310.168758,2308.188188,2313.095037,,
Slovenia,SVN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9351.374256,9373.685199,9384.536275,9382.513046,9388.382342,9401.01392,9421.54157,9414.814086,9386.980404,9372.207664,9360.601244,9354.958805,9348.967357,9332.788129,9303.053315,9251.175102,9236.556778,9153.445976,9113.616583,9094.704271,9075.623226,9063.31358,9054.404019,9047.59851,9040.978343,9035.089248,9002.388743,8939.922476,8880.246992,8856.404338,,
Sweden,SWE,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,22739.36775,22614.29742,22487.19413,22319.81449,22110.58317,21901.18416,21733.79507,21611.99443,21460.64945,21261.24966,21115.45412,21053.14997,21016.89316,20955.99792,20872.90998,20797.13598,20723.40436,20663.15683,20618.11418,20576.30253,20551.64213,20539.89165,20530.59461,20511.94701,20478.09526,20430.52492,20362.46619,20269.09535,20134.31353,19979.35467,19843.62988,19727.58171,19613.32839,19474.42956,19372.51407,19341.7078,19330.63549,19319.90762,19304.85803,19273.88403,19222.20873,19159.75403,19088.59441,19013.6666,18937.77468,18831.55177,18692.42242,18547.36797,18390.03325,18233.92008,18096.7452,17963.36608,17811.79681,17635.93854,17450.42905,17232.54411,17001.90242,16805.54335,16636.0424,16516.24648,16417.34859,,
Eswatini,SWZ,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,7473.164545,7305.632809,7139.785644,6972.027381,6798.236579,6620.424008,6454.278527,6298.506252,6141.320151,5983.463882,5825.461238,5667.814542,5511.045053,5355.099921,5200.197765,5044.618119,4885.740301,4727.404261,4573.812498,4424.749097,4280.100128,4140.18932,4006.331217,3877.887668,3738.338931,3593.146889,3456.352422,3300.83346,3151.11005,3026.037679,2906.88392,2798.341347,2717.956426,2718.253069,2720.435105,2667.095018,2622.599055,2589.116101,2561.162302,2535.014893,2511.740484,2491.880152,2474.922659,2460.026893,2446.660031,2434.445186,2420.452826,2404.172332,2388.809513,2374.848199,2361.712349,2349.040764,2336.303861,2323.332151,2310.089227,2296.636732,2279.408908,2258.477632,2237.527058,2213.411429,2187.978879,,
Sint Maarten (Dutch part),SXM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,1481.061231,1438.094585,1395.567176,1353.555179,1312.171049,1271.517247,1231.736808,1192.893087,1154.948709,1117.761643,1080.918217,1044.824923,1010.152371,976.697306,944.090065,912.333127,881.5276087,851.8100187,823.3750782,796.1898098,770.1786648,745.050071,720.0542686,695.2352599,671.2046071,648.1960482,626.2225146,605.3166013,585.5952758,566.9673321,549.425957,532.8125337,516.9732045,501.9501241,487.9316617,474.8935019,462.5899511,450.8099757,439.4856539,428.6601761,418.2662968,408.2816837,398.6741569,388.9430451,379.0775754,363.1915267,341.5034147,329.6271996,324.521548,317.2256226,311.7392014,313.3600293,329.1654276,351.7865226,367.1629476,371.577664,370.9816991,364.2893281,350.4059786,338.8215424,329.7449299,,
Turks and Caicos Islands,TCA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,4820.133505,4723.519791,4628.336838,4535.176187,4445.471842,4359.320795,4275.316715,4192.015552,4108.33628,4023.790797,3939.783301,3852.820213,3763.257014,3677.952587,3599.509891,3528.335,3462.870068,3400.307297,3329.349951,3321.92584,3317.880122,3165.570078,3012.574486,2973.15538,2943.329718,2856.561207,2758.210319,2666.381305,2577.502936,2507.173441,2417.141984,2316.725398,2262.734898,2211.26418,2115.935193,2024.261995,1955.57813,1889.444806,1824.217213,1762.198792,1703.747017,1645.423879,1580.972178,1512.091287,1452.349572,1401.028018,1353.58782,1307.041924,1261.166155,1218.266691,1176.009685,1135.417627,1095.603933,1057.180944,1024.057081,992.4143158,960.1377068,928.4171212,898.9990724,870.8435147,841.3602372,,
East Asia & Pacific (IDA & IBRD countries),TEA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,9776.321698,9739.092329,9494.797772,9266.23655,9042.751409,8800.360675,8576.898277,8356.407378,8133.719633,7917.08934,7708.101799,7521.075553,7348.852165,7193.323942,7058.295178,6937.682227,6828.295564,6721.789038,6616.620721,6516.054932,6415.442175,6307.143717,6201.204895,6103.009901,6005.536602,5905.884628,5803.832524,5703.713781,5609.169656,5519.214206,5435.103034,5358.095521,5285.3012,5214.736723,5146.749027,5081.33644,5017.967163,4958.503884,4904.936945,4856.002915,4810.186462,4767.390054,4727.051426,4688.659272,4651.042852,4614.065641,4577.573892,4541.793644,4507.511547,4474.025086,4438.95644,4400.090705,4362.29078,4326.753455,4293.627096,4261.484952,4229.163583,4201.956169,4178.824279,4159.927525,4146.887474,,
Europe & Central Asia (IDA & IBRD countries),TEC,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12058.13401,12022.37548,11996.68621,11978.39469,11962.15676,11955.62356,11948.69876,11944.47687,11948.17262,11957.38735,11965.82457,11962.49724,11955.51052,11949.2864,11754.20026,11754.98001,11726.55168,11684.41444,11641.01037,11590.87044,11535.64289,11475.78099,11414.72144,11355.80862,11297.31794,11243.80066,11194.58216,11144.30353,11111.97986,11114.77247,,
Togo,TGO,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,6753.911543,6636.048516,6515.314956,6376.702302,6203.570991,5994.225736,5761.840582,5528.245489,5312.234677,5123.012438,4961.224793,4821.815065,4696.275527,4578.46291,4466.675108,4359.700295,4256.273562,4154.402149,4049.503953,3937.150749,3816.739423,3691.764028,3568.216069,3450.513782,3341.963348,3241.306534,3144.21732,3050.606646,2961.314164,2875.890807,2794.27344,2716.353416,2733.24503,2723.221263,2607.217867,2512.090802,2433.846981,2365.810703,2299.876267,2237.33798,2179.110779,2124.407521,2071.263346,2018.780628,1967.617802,1913.264882,1858.332375,1805.674276,1755.225421,1708.109361,1662.696918,1619.550424,1578.490365,1538.986544,1500.679547,1463.42289,1427.305471,1392.457819,1358.845279,1326.455756,1295.281492,,
Thailand,THA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,8119.612588,7882.787988,7651.405366,7426.202464,7207.537034,6997.117223,6795.549135,6602.738147,6419.380094,6244.296944,6078.123501,5918.448363,5764.383994,5619.36807,5483.878177,5358.681001,5240.176833,5127.089521,5020.524645,4918.069919,4820.30872,4727.065997,4636.403514,4549.183992,4466.016254,4386.860139,4311.355903,4238.469258,4169.254461,4101.513585,4035.232825,3971.601466,3910.765497,3853.53088,3798.929213,3746.825104,3697.184653,3649.226309,3603.747172,3563.208786,3527.195216,3493.425347,3461.019693,3430.14482,3400.76907,3372.657368,3345.782268,3320.179894,3295.749275,3273.721353,3253.428251,3233.33261,3214.398075,3197.40268,3182.697331,3168.367256,3154.99452,3145.451573,3139.022249,3133.798848,3130.048111,,
Tajikistan,TJK,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11233.0513,11084.72971,10893.73238,10668.08504,10460.68728,10335.79274,10274.5986,10221.6846,10097.48223,9904.208852,9715.740341,9530.567727,9345.344344,9164.269458,8991.76855,8820.655066,8647.65808,8472.370007,8293.103852,8110.126988,7918.559376,7723.272681,7531.850732,7341.644454,7157.978941,6984.41307,6818.279737,6658.995426,6509.178598,6367.069908,,
Turkmenistan,TKM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.1751002,348.4271305,341.2959335,335.2259483,329.5168017,323.9768212,318.557481,312.7664358,306.5893581,300.5084689,294.5823064,288.8649253,283.3750799,278.0935332,272.9689796,267.9228977,262.8610621,257.7228817,252.5000198,247.210437,241.8849743,236.558231,231.2649468,226.0379647,220.9105256,215.9192914,211.1028373,206.4978783,202.1608331,198.1093459,,
